EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
2564,Very High,Excellent,Very High,Very High,Better,No,48,Travel_Frequently,Research & Development,2,Bachelor,Life Sciences,Male,2,Research Director,Divorced,197400,3,Y,14,0,24,2,22,4,7
2565,High,Excellent,Medium,Low,Better,No,44,Travel_Rarely,Sales,1,College,Medical,Male,4,Manager,Married,187110,2,Y,12,1,10,0,2,2,2
2566,High,Excellent,Very High,Low,Better,Yes,34,Non-Travel,Research & Development,27,College,Life Sciences,Female,1,Sales Representative,Married,36920,1,Y,12,1,5,5,5,3,0
2567,High,Outstanding,Low,Very High,Better,Yes,56,Travel_Rarely,Human Resources,1,College,Medical,Female,5,Sales Executive,Single,25590,1,Y,21,0,5,3,4,1,0
2568,High,Excellent,High,Medium,Bad,No,36,Travel_Rarely,Research & Development,13,Bachelor,Technical Degree,Female,3,Healthcare Representative,Married,25170,2,Y,14,0,12,3,4,1,3
2569,High,Excellent,,Medium,Better,No,41,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,Female,1,Sales Executive,Married,66230,5,Y,18,0,14,3,5,1,4
2570,High,Excellent,High,Low,Best,No,42,Travel_Rarely,Research & Development,7,Bachelor,Technical Degree,Female,2,Sales Executive,Married,182650,9,Y,12,1,18,4,13,5,7
2571,Medium,Outstanding,High,Very High,Better,No,31,Travel_Rarely,Sales,9,Master,Life Sciences,Female,1,Sales Executive,Divorced,161240,2,Y,23,1,8,2,5,1,4
2572,High,Excellent,Very High,Very High,Good,No,34,Travel_Rarely,Research & Development,8,Below College,Life Sciences,Female,3,Laboratory Technician,Married,25850,3,Y,12,0,9,5,4,0,1
2573,Very High,Outstanding,Low,High,Good,No,31,Travel_Rarely,Sales,25,College,Life Sciences,Female,3,Manufacturing Director,Divorced,182130,8,Y,21,2,4,3,2,2,2
2574,Very High,Excellent,High,Very High,Better,No,26,Travel_Frequently,Sales,16,College,Life Sciences,Male,2,Healthcare Representative,Married,83800,0,Y,14,0,8,3,7,7,7
2575,High,Excellent,Medium,High,Better,No,45,Travel_Frequently,Research & Development,8,Master,Life Sciences,Female,2,Manager,Single,29940,4,Y,18,1,12,2,4,0,3
2576,High,Excellent,Medium,High,Good,No,33,Travel_Rarely,Sales,1,Bachelor,Life Sciences,Female,5,Sales Executive,Single,12230,1,Y,13,1,10,3,10,0,9
2577,High,Excellent,High,Very High,Better,No,28,Travel_Frequently,Sales,8,Bachelor,Life Sciences,Male,4,Research Scientist,Married,11180,1,Y,11,0,7,3,7,0,7
2578,High,Excellent,High,Low,Better,Yes,29,Travel_Frequently,Human Resources,2,Master,Human Resources,Male,2,Sales Executive,Single,28750,1,Y,11,0,1,3,1,0,0
2579,High,Excellent,Low,High,Better,No,39,Non-Travel,Research & Development,8,Doctor,Medical,Female,2,Sales Representative,Married,188240,6,Y,19,1,10,4,3,1,2
2580,High,Excellent,Medium,Medium,Good,No,27,Travel_Rarely,Sales,3,College,Technical Degree,Male,2,Healthcare Representative,Married,135770,1,Y,12,1,6,2,5,1,2
2581,High,Excellent,High,Very High,Better,No,34,Travel_Frequently,Research & Development,9,Master,Life Sciences,Female,2,Manufacturing Director,Married,26250,1,Y,12,3,16,4,15,6,11
2582,High,Excellent,Very High,High,Better,Yes,28,Travel_Rarely,Research & Development,25,Bachelor,Technical Degree,Male,1,Research Director,Single,187890,3,Y,16,1,6,4,2,2,2
2583,High,Excellent,High,Medium,Best,No,47,Non-Travel,Research & Development,1,Master,Medical,Male,1,Research Scientist,Married,45380,8,Y,11,0,16,3,8,1,7
2584,High,Excellent,Very High,Low,,No,56,Travel_Rarely,Research & Development,4,Bachelor,Technical Degree,Female,2,Sales Executive,Married,198470,4,Y,14,0,6,6,0,0,0
2585,High,Excellent,Low,Low,Better,No,39,Travel_Rarely,Research & Development,1,Bachelor,Other,Female,1,Laboratory Technician,Married,105120,1,Y,12,1,10,2,10,7,9
2586,High,Excellent,Very High,Medium,Better,No,38,Travel_Frequently,Research & Development,4,College,Medical,Female,1,Manager,Divorced,44440,1,Y,13,0,20,2,20,0,7
2587,High,Outstanding,Very High,Very High,Good,No,58,Travel_Rarely,Sales,5,Bachelor,Marketing,Male,5,Sales Representative,Married,21540,4,Y,21,1,29,3,1,0,0
2588,High,Excellent,Low,High,Better,Yes,32,Travel_Frequently,Research & Development,9,Bachelor,Life Sciences,Male,2,Laboratory Technician,Single,191900,3,Y,17,1,8,2,4,0,3
2589,High,Outstanding,Medium,Very High,Best,No,38,Travel_Rarely,Research & Development,3,Master,Life Sciences,Female,1,Sales Representative,Divorced,44900,2,Y,21,1,10,1,5,0,3
2590,Medium,Excellent,Medium,Very High,Better,No,49,Travel_Frequently,Sales,11,Master,Life Sciences,Male,2,Research Scientist,Married,35060,3,Y,11,1,28,4,5,4,3
2591,High,Excellent,Medium,Very High,Better,No,42,Travel_Rarely,Sales,1,Bachelor,Life Sciences,Female,1,Sales Executive,Divorced,23720,3,Y,12,1,14,3,0,0,0
2592,High,Excellent,Low,Medium,Better,Yes,27,Travel_Frequently,Sales,8,Below College,Life Sciences,Male,4,Laboratory Technician,Married,102310,1,Y,13,1,1,2,1,0,0
2593,High,Excellent,Medium,Low,Bad,No,35,Travel_Rarely,Research & Development,25,Below College,Medical,Male,1,Sales Executive,Married,54100,0,Y,18,0,6,4,5,0,4
2594,High,Excellent,High,High,Good,No,28,Non-Travel,Research & Development,21,Below College,Medical,Male,3,Research Scientist,Single,79780,1,Y,16,2,5,2,5,1,4
2595,Very High,Excellent,High,Low,Best,No,31,Non-Travel,Sales,23,Below College,Medical,Male,1,Sales Executive,Divorced,38670,1,Y,11,1,4,4,4,2,3
2596,Low,Excellent,Low,Medium,Better,No,36,Non-Travel,Research & Development,1,Bachelor,Life Sciences,Male,2,Research Scientist,Married,28380,1,Y,19,2,5,5,5,0,2
2597,High,Excellent,Low,Very High,Good,No,34,Travel_Rarely,Sales,2,Bachelor,Marketing,Male,4,Healthcare Representative,Single,46950,1,Y,16,1,14,2,14,2,1
2598,Medium,Excellent,Very High,High,Good,No,34,Travel_Rarely,Research & Development,19,Bachelor,Technical Degree,Female,1,Research Director,Divorced,33390,1,Y,16,0,9,2,8,1,1
2599,Very High,Excellent,High,Low,Good,No,26,Travel_Rarely,Research & Development,2,College,Life Sciences,Male,2,Research Scientist,Single,20800,0,Y,13,0,8,6,7,7,6
2600,Very High,Outstanding,Low,Low,Good,No,29,Travel_Rarely,Research & Development,2,Master,Other,Male,2,Laboratory Technician,Married,20960,0,Y,22,0,6,2,5,0,2
2601,Very High,Excellent,High,Very High,Better,No,32,Non-Travel,Research & Development,3,Below College,Life Sciences,Male,3,Manager,Divorced,62090,5,Y,17,1,9,5,5,1,2
2602,High,Excellent,Very High,Low,Better,No,31,Travel_Frequently,Research & Development,25,Doctor,Technical Degree,Female,2,Human Resources,Married,180610,1,Y,14,1,10,2,10,8,7
2603,Medium,Excellent,High,Very High,Good,Yes,28,Travel_Rarely,Sales,7,Doctor,Life Sciences,Female,2,Sales Representative,Divorced,171230,5,Y,15,1,6,2,4,0,3
2604,Medium,Excellent,Low,Low,Good,No,38,Travel_Rarely,Research & Development,9,College,Technical Degree,Male,3,Sales Representative,Single,23720,4,Y,12,0,20,3,1,0,0
2605,Low,Excellent,High,Very High,Better,No,35,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,Male,2,Sales Representative,Married,48830,1,Y,18,1,10,1,10,0,9
2606,High,Excellent,Very High,Very High,Better,No,27,Travel_Rarely,Sales,2,Bachelor,Life Sciences,Female,1,Manager,Single,39040,1,Y,15,0,7,2,7,0,7
2607,Medium,Excellent,Very High,Very High,Better,No,32,Travel_Rarely,Research & Development,8,Below College,Medical,Female,2,Research Scientist,Single,46270,8,Y,17,1,8,2,1,0,0
2608,High,Excellent,Low,Very High,Better,Yes,31,Travel_Frequently,Research & Development,2,Below College,Other,Male,3,Sales Executive,Married,70940,1,Y,14,1,10,2,10,0,8
2609,High,Excellent,Low,Low,Good,Yes,53,Travel_Rarely,Research & Development,18,Bachelor,Medical,Male,1,Research Scientist,Single,34230,6,Y,15,1,15,4,2,2,2
2610,High,Excellent,Low,High,Good,No,54,Travel_Rarely,Research & Development,14,Bachelor,Other,Male,3,Research Scientist,Married,66740,3,Y,17,1,9,2,4,2,3
2611,High,Excellent,Very High,High,Better,No,33,Travel_Frequently,Research & Development,2,Master,Medical,Female,4,Sales Executive,Divorced,168800,1,Y,14,3,9,2,9,2,8
2612,High,Excellent,Low,High,Better,No,43,Travel_Rarely,Research & Development,3,Bachelor,Medical,Male,1,Research Scientist,Married,90940,1,Y,12,1,10,0,10,0,9
2613,Medium,Excellent,Very High,Medium,Better,No,38,Travel_Frequently,Research & Development,2,Doctor,Medical,Female,4,Sales Executive,Married,84460,0,Y,14,0,7,3,6,1,2
2614,Medium,Excellent,High,Medium,Better,No,55,Travel_Rarely,Sales,9,Bachelor,Marketing,Male,2,Laboratory Technician,Married,119160,4,Y,15,1,35,3,10,1,4
2615,High,Excellent,Very High,Very High,Better,No,31,Travel_Rarely,Sales,6,Bachelor,Other,Male,1,Manufacturing Director,Divorced,45340,1,Y,13,0,1,2,1,0,0
2616,Medium,Excellent,Medium,Low,Better,No,39,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,Male,2,Sales Executive,Single,98520,0,Y,12,1,21,5,20,11,10
2617,High,Excellent,Very High,High,Better,No,42,Non-Travel,Research & Development,10,Master,Life Sciences,Female,2,Research Scientist,Single,61510,1,Y,13,1,20,3,20,3,7
2618,High,Excellent,High,High,Best,No,31,Non-Travel,Research & Development,14,College,Life Sciences,Male,2,Healthcare Representative,Married,23020,4,Y,14,0,13,3,11,4,8
2619,Very High,Excellent,High,Low,Better,No,54,Travel_Rarely,Research & Development,1,Bachelor,Medical,Female,2,Human Resources,Single,23620,6,Y,13,1,9,2,5,1,4
2620,Low,Excellent,Medium,High,Good,No,24,Travel_Rarely,Research & Development,5,Master,Other,Male,1,Manufacturing Director,Single,178610,1,Y,11,2,4,5,4,1,2
2621,High,Excellent,Very High,Very High,Best,No,23,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,Male,2,Research Scientist,Single,191870,1,Y,11,1,5,2,5,1,4
2622,Medium,Outstanding,Very High,High,Best,No,40,Travel_Frequently,Research & Development,21,Bachelor,Medical,Female,3,Research Scientist,Married,197170,1,Y,21,0,10,1,10,9,4
2623,Medium,Excellent,Medium,Medium,Better,No,40,Travel_Rarely,Research & Development,8,Below College,Medical,Female,5,Research Scientist,Married,35440,3,Y,18,3,15,3,11,5,10
2624,High,Excellent,High,Medium,Better,No,25,Travel_Rarely,Sales,20,Doctor,Medical,Female,2,Laboratory Technician,Married,85000,4,Y,12,0,6,2,2,1,2
2625,Medium,Excellent,Very High,Medium,Good,No,30,Travel_Rarely,Human Resources,20,Master,Life Sciences,Male,2,Research Scientist,Married,46610,1,Y,11,0,12,3,12,1,7
2626,High,Excellent,Very High,High,Good,No,25,Travel_Rarely,Research & Development,7,College,Medical,Male,5,Sales Executive,Divorced,41030,6,Y,15,1,7,2,2,0,2
2627,Medium,Excellent,Low,High,Better,No,47,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,2,Sales Executive,Single,42490,2,Y,13,1,25,2,17,12,11
2628,High,Excellent,Medium,High,Good,No,33,Non-Travel,Research & Development,1,Bachelor,Life Sciences,Male,2,Research Scientist,Divorced,140260,1,Y,12,0,1,4,1,0,0
2629,High,Excellent,Very High,Medium,Better,No,38,Travel_Rarely,Research & Development,19,Bachelor,Life Sciences,Female,2,Sales Executive,Married,68930,0,Y,17,0,16,3,15,5,8
2630,High,Excellent,Low,High,Better,No,31,Travel_Rarely,Research & Development,10,Master,Medical,Female,3,Sales Executive,Married,61250,0,Y,13,1,3,3,2,1,2
2631,High,Excellent,Low,High,Better,No,38,Travel_Frequently,Research & Development,1,Master,Other,Male,2,Research Scientist,Married,36690,2,Y,19,0,10,2,8,7,7
2632,Low,Excellent,Very High,Low,Good,No,42,Travel_Rarely,Research & Development,6,Bachelor,Medical,Male,2,Laboratory Technician,Divorced,100080,6,Y,19,1,9,3,4,1,2
2633,Low,Excellent,Very High,Very High,Better,No,41,Travel_Rarely,Sales,2,College,Medical,Male,1,Healthcare Representative,Married,23870,3,Y,17,1,12,1,5,1,0
2634,Medium,Excellent,High,Medium,Bad,No,47,Non-Travel,Research & Development,21,College,Medical,Male,1,Sales Executive,Married,46390,0,Y,11,1,14,2,13,5,12
2635,Medium,Excellent,Very High,High,Better,No,35,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,Male,2,Healthcare Representative,Married,78980,7,Y,15,0,5,2,2,2,2
2636,High,Excellent,Very High,High,Best,No,22,Travel_Rarely,Human Resources,12,Below College,Human Resources,Male,2,Sales Executive,Single,25340,0,Y,11,0,4,1,3,1,2
2637,High,Outstanding,Medium,High,Better,No,35,Travel_Rarely,Research & Development,9,Bachelor,Medical,Female,2,Sales Executive,Single,131420,1,Y,25,2,10,4,10,0,8
2638,Medium,Excellent,Medium,Very High,Better,No,33,Travel_Rarely,Sales,3,Master,Medical,Male,3,Healthcare Representative,Married,16110,0,Y,14,0,10,2,9,8,1
2639,High,Excellent,High,Medium,Better,No,32,Travel_Rarely,Research & Development,3,College,Technical Degree,Male,3,Manufacturing Director,Single,53630,1,Y,13,0,6,4,6,4,1
2640,Medium,Excellent,Low,Very High,Good,No,40,Travel_Rarely,Research & Development,1,Master,Medical,Male,2,Research Director,Married,50710,8,Y,17,1,8,3,1,0,0
2641,High,Excellent,Medium,Medium,Better,No,32,Travel_Rarely,Research & Development,1,College,Medical,Male,3,Sales Executive,Married,136950,0,Y,13,0,3,3,2,2,2
2642,High,Excellent,Low,Very High,Better,No,39,Travel_Rarely,Research & Development,4,Master,Life Sciences,Male,1,Sales Executive,Single,134020,7,Y,14,1,18,1,7,1,7
2643,Medium,Excellent,Medium,High,Better,No,38,Travel_Rarely,Sales,20,Master,Medical,Female,2,Research Director,Married,20290,3,Y,11,1,20,3,18,1,11
2644,High,Excellent,High,Very High,Better,No,32,Travel_Rarely,Research & Development,18,Bachelor,Life Sciences,Male,2,Manager,Married,63770,1,Y,12,2,14,3,14,5,7
2645,High,Excellent,High,Very High,Better,No,37,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Female,4,Sales Executive,Married,54290,1,Y,17,1,16,3,16,6,8
2646,High,Outstanding,Low,High,Good,No,25,Travel_Rarely,Research & Development,2,Master,Medical,Female,2,Manufacturing Director,Divorced,27850,0,Y,21,0,6,2,5,0,4
2647,High,Excellent,Low,Very High,Good,No,52,Non-Travel,Research & Development,2,Master,Other,Male,1,Manager,Divorced,46140,2,Y,16,1,16,3,9,0,0
2648,High,Excellent,Medium,Very High,Better,No,44,Travel_Rarely,Research & Development,8,Below College,Life Sciences,Female,1,Sales Representative,Single,26100,6,Y,15,0,6,2,4,1,2
2649,High,Excellent,High,Low,Better,No,21,Travel_Rarely,Sales,10,Doctor,Medical,Male,3,Research Scientist,Single,66870,1,Y,19,3,2,0,2,1,2
2650,Very High,Excellent,Very High,Very High,Good,No,39,Non-Travel,Research & Development,3,Master,Life Sciences,Female,2,Research Director,Single,47240,2,Y,12,1,21,4,6,1,3
2651,High,Excellent,Very High,Low,Good,Yes,23,Travel_Frequently,Research & Development,2,Master,Life Sciences,Female,2,Manufacturing Director,Married,61790,1,Y,11,0,1,3,1,1,0
2652,High,Excellent,Low,Very High,Better,No,36,Travel_Rarely,Research & Development,24,Bachelor,Life Sciences,Female,2,Laboratory Technician,Married,61200,0,Y,19,0,10,2,9,3,4
2653,Medium,Excellent,Very High,Medium,Better,No,36,Travel_Frequently,Research & Development,16,Below College,Medical,Male,2,Sales Executive,Divorced,105960,7,Y,15,0,18,3,4,0,2
2654,Medium,Outstanding,High,High,Good,No,56,Non-Travel,Research & Development,8,Below College,Life Sciences,Male,1,Sales Executive,Divorced,54670,1,Y,20,0,13,6,13,1,9
2655,High,Outstanding,Low,Very High,Best,Yes,29,Travel_Rarely,Research & Development,9,Master,Medical,Male,2,Sales Representative,Married,29960,9,Y,25,0,4,4,2,2,2
2656,Medium,Outstanding,Low,High,Good,No,42,Travel_Rarely,Research & Development,17,Below College,Life Sciences,Male,3,Research Scientist,Married,99980,5,Y,24,2,24,3,22,4,14
2657,High,Outstanding,Very High,High,Bad,Yes,56,Travel_Rarely,Sales,10,Master,Other,Male,2,Sales Executive,Married,40780,8,Y,24,1,14,3,10,9,8
2658,Very High,Excellent,Low,Medium,Better,No,41,Travel_Rarely,Research & Development,13,Master,Life Sciences,Female,1,Healthcare Representative,Married,109200,0,Y,15,1,21,3,20,0,10
2659,High,Excellent,Very High,High,Better,No,34,Travel_Rarely,Sales,1,Bachelor,Medical,Female,1,Laboratory Technician,Married,62320,1,Y,13,1,8,3,8,1,7
2660,High,Excellent,Very High,Very High,Good,No,36,Non-Travel,Sales,1,Below College,Medical,Female,1,Human Resources,Divorced,132470,1,Y,14,0,15,3,15,11,11
2661,High,Excellent,High,Medium,Better,No,41,Travel_Rarely,Research & Development,1,Doctor,Medical,Male,1,Healthcare Representative,Divorced,40810,2,Y,13,0,14,3,5,0,4
2662,High,Excellent,Very High,Low,Better,No,32,Travel_Rarely,Sales,9,Master,Life Sciences,Female,2,Research Scientist,Single,57690,1,Y,11,0,4,3,4,1,2
2663,High,Excellent,High,Very High,Better,No,35,Travel_Rarely,Research & Development,16,Bachelor,Medical,Female,2,Healthcare Representative,Single,23940,1,Y,16,1,9,3,9,1,7
2664,Medium,Outstanding,Low,Very High,Better,No,38,Travel_Rarely,Research & Development,23,Bachelor,Medical,Male,3,Sales Representative,Married,39040,1,Y,22,0,10,3,10,1,9
2665,Medium,Excellent,Medium,High,Better,Yes,50,Travel_Frequently,Sales,4,College,Life Sciences,Female,2,Laboratory Technician,Divorced,167990,7,Y,14,1,12,2,6,0,1
2666,Medium,Excellent,Medium,Very High,Good,No,36,Travel_Rarely,Research & Development,22,Master,Life Sciences,Male,1,Healthcare Representative,Married,29500,4,Y,14,0,8,1,6,0,0
2667,Very High,Excellent,Very High,High,Better,No,45,Travel_Rarely,Sales,24,Bachelor,Life Sciences,Male,1,Laboratory Technician,Single,36290,8,Y,16,1,8,2,5,0,1
2668,High,Excellent,High,High,Better,No,40,Travel_Rarely,Sales,10,Master,Life Sciences,Male,1,Research Scientist,Single,93620,2,Y,11,1,8,6,2,2,2
2669,Medium,Outstanding,High,High,Best,No,35,Travel_Frequently,Sales,7,College,Life Sciences,Male,2,Manufacturing Director,Married,32290,1,Y,25,0,10,2,10,0,2
2670,High,Excellent,High,High,Better,No,40,Travel_Rarely,Research & Development,17,Master,Life Sciences,Male,1,Manager,Married,35780,2,Y,14,1,20,2,5,0,2
2671,High,Excellent,High,Very High,Better,No,35,Travel_Rarely,Human Resources,14,Below College,Life Sciences,Male,2,Research Scientist,Married,79880,1,Y,18,0,4,3,4,1,1
2672,Medium,Excellent,Very High,Medium,Better,No,29,Travel_Rarely,Research & Development,1,Bachelor,Medical,Male,3,Sales Executive,Married,42840,4,Y,11,0,10,5,4,0,3
2673,High,Excellent,Very High,Low,Bad,No,29,Travel_Rarely,Research & Development,5,Bachelor,Medical,Male,2,Sales Representative,Single,75530,1,Y,19,0,5,3,5,0,4
2674,High,Excellent,Very High,Low,Better,Yes,50,Travel_Rarely,Research & Development,17,Bachelor,Medical,Male,1,Research Scientist,Divorced,173280,4,Y,15,2,20,1,3,2,0
2675,Very High,Excellent,Medium,Very High,Good,No,39,Travel_Rarely,Sales,25,Bachelor,Medical,Male,2,Sales Executive,Married,197010,0,Y,11,0,21,3,20,9,6
2676,High,Excellent,Medium,Low,Better,No,31,Non-Travel,Research & Development,8,Master,Life Sciences,Female,4,Sales Executive,Single,147320,0,Y,12,0,10,3,9,1,7
2677,High,Outstanding,Very High,High,Better,No,26,Travel_Rarely,Research & Development,11,Master,Medical,Male,2,Manager,Single,92780,0,Y,20,0,5,3,4,0,0
2678,High,Excellent,High,Very High,Better,No,36,Travel_Frequently,Research & Development,5,Below College,Technical Degree,Male,1,Sales Executive,Married,13590,4,Y,12,0,17,2,5,0,3
2679,High,Excellent,Very High,Low,Better,No,39,Travel_Rarely,Research & Development,2,Below College,Medical,Female,1,Research Scientist,Married,47790,4,Y,14,2,9,3,7,1,7
2680,High,Outstanding,Medium,Medium,Better,No,27,Travel_Rarely,Research & Development,8,College,Medical,Male,1,Laboratory Technician,Married,164220,1,Y,20,1,6,3,6,0,3
2681,Medium,Excellent,Very High,Medium,Good,No,49,Travel_Frequently,Research & Development,6,Below College,Medical,Male,3,Healthcare Representative,Married,29960,2,Y,18,1,17,2,9,0,8
2682,High,Excellent,Medium,High,Best,No,34,Travel_Rarely,Sales,4,Bachelor,Medical,Female,1,Sales Executive,Married,12610,2,Y,14,1,6,6,4,1,2
2683,High,Excellent,Medium,Very High,Bad,Yes,41,Travel_Rarely,Research & Development,7,College,Life Sciences,Female,1,Research Scientist,Single,20990,8,Y,12,1,8,2,6,0,5
2684,High,Outstanding,High,Medium,Better,No,49,Travel_Frequently,Sales,1,Master,Life Sciences,Female,2,Manufacturing Director,Married,58100,1,Y,21,1,10,2,10,1,7
2685,High,Excellent,Very High,High,Better,Yes,37,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,1,Sales Executive,Single,56470,6,Y,19,0,7,2,0,0,0
